Date,Geo,Brand,SKU,Sales_Units,Sales_Value,MRP,Net_Price,Feature_Flag,Display_Flag,TPR_Flag,Trade_Spend,TV_Impressions,YouTube_Impressions,Facebook_Impressions,Instagram_Impressions,Print_Readership,Radio_Listenership,FB_Banner_Content_Score,IG_Banner_Content_Score,Weighted_Distribution,Numeric_Distribution,TDP,NOS,CPI,GDP_Growth,Festival_Index,Rainfall_Index
7/25/2022,METRO_MUMBAI,BrandA,BrandA_SKU1,74.45135171,6967.982171,93.59107675,93.59107675,0,0,0,12063.91982,462914.1647,308655.221,160074.2595,77738.47015,80849.85511,513468.0454,70.67401957,84.31808183,0.392868601,0.55228155,42.91586875,4.224065772,124.4754988,5.724018796,0.885338486,3.527754987
7/25/2022,METRO_MUMBAI,BrandA,BrandA_SKU2,206.1177762,19515.67361,94.6821471,94.6821471,0,0,0,12063.91982,494145.2251,384823.2451,177772.4377,94741.89278,87350.85949,677796.9806,70.67401957,84.31808183,0.392868601,0.55228155,42.91586875,4.224065772,124.4754988,5.724018796,0.885338486,3.527754987
7/25/2022,METRO_MUMBAI,BrandA,BrandA_SKU3,87.50941857,8362.148954,95.55713078,95.55713078,0,0,0,12063.91982,380496.1089,290651.4223,153758.0389,73506.08835,65639.59256,520792.5364,70.67401957,84.31808183,0.392868601,0.55228155,42.91586875,4.224065772,124.4754988,5.724018796,0.885338486,3.527754987
7/25/2022,METRO_MUMBAI,BrandB,BrandB_SKU1,236.7162078,19409.46991,81.99468086,81.99468086,0,0,0,12063.91982,254919.9519,161267.9306,90173.50406,41270.93653,42573.72536,324384.5623,70.67401957,84.31808183,0.392868601,0.55228155,42.91586875,4.224065772,124.4754988,5.724018796,0.885338486,3.527754987
7/25/2022,METRO_MUMBAI,BrandB,BrandB_SKU2,174.4902882,13070.80652,74.90850439,74.90850439,0,0,0,12063.91982,425976.0941,302319.4787,188166.4284,79280.53859,78675.84839,547263.3314,70.67401957,84.31808183,0.392868601,0.55228155,42.91586875,4.224065772,124.4754988,5.724018796,0.885338486,3.527754987
7/25/2022,METRO_MUMBAI,BrandB,BrandB_SKU3,196.1427588,14748.54637,75.19291794,75.19291794,0,0,0,12063.91982,318371.9074,216170.3633,99248.96815,53158.96947,53610.11973,409373.1169,70.67401957,84.31808183,0.392868601,0.55228155,42.91586875,4.224065772,124.4754988,5.724018796,0.885338486,3.527754987
7/25/2022,METRO_MUMBAI,BrandC,BrandC_SKU1,139.8707574,8721.702329,62.35543791,62.35543791,0,0,0,12063.91982,243567.2392,183203.4429,84100.13031,45050.70161,42350.1294,360473.7234,70.67401957,84.31808183,0.392868601,0.55228155,42.91586875,4.224065772,124.4754988,5.724018796,0.885338486,3.527754987
7/25/2022,METRO_MUMBAI,BrandC,BrandC_SKU2,183.9480621,10657.94391,57.939963,57.939963,0,0,0,12063.91982,277390.9564,232905.9086,96548.49724,56236.03143,50939.00841,427255.7593,70.67401957,84.31808183,0.392868601,0.55228155,42.91586875,4.224065772,124.4754988,5.724018796,0.885338486,3.527754987
7/25/2022,METRO_MUMBAI,BrandC,BrandC_SKU3,116.0180909,7404.192962,63.81929669,63.81929669,0,0,0,12063.91982,195673.1553,146716.5674,74497.55534,36793.06901,36765.29394,290002.7297,70.67401957,84.31808183,0.392868601,0.55228155,42.91586875,4.224065772,124.4754988,5.724018796,0.885338486,3.527754987
7/25/2022,NORTH,BrandA,BrandA_SKU1,290.703671,31919.04742,109.7992582,109.7992582,0,0,0,9032.851004,1098458.084,841657.285,525672.2329,220898.6803,146527.2382,1476261.75,66.19403438,87.19787406,0.390593452,0.515510027,57.05307359,4.218865035,120.8910524,5.620933403,0.874293229,3.982935807
7/25/2022,NORTH,BrandA,BrandA_SKU2,443.7350664,42099.41154,94.87510618,94.87510618,0,0,0,9032.851004,1031050.565,866678.1105,497117.4347,223047.3656,141451.4946,1500609.953,66.19403438,87.19787406,0.390593452,0.515510027,57.05307359,4.218865035,120.8910524,5.620933403,0.874293229,3.982935807
7/25/2022,NORTH,BrandA,BrandA_SKU3,380.1246695,36610.30347,96.31130628,96.31130628,0,0,0,9032.851004,1551479.471,988987.7476,570936.3346,254891.183,157190.1012,1726910.013,66.19403438,87.19787406,0.390593452,0.515510027,57.05307359,4.218865035,120.8910524,5.620933403,0.874293229,3.982935807
7/25/2022,NORTH,BrandB,BrandB_SKU1,145.0324597,12024.30537,82.90768423,82.90768423,0,0,0,9032.851004,896186.9212,723159.0871,481730.6674,192804.8842,124774.644,1112803.185,66.19403438,87.19787406,0.390593452,0.515510027,57.05307359,4.218865035,120.8910524,5.620933403,0.874293229,3.982935807
7/25/2022,NORTH,BrandB,BrandB_SKU2,391.6120927,33138.4236,84.62053195,84.62053195,0,0,0,9032.851004,629385.504,419660.2334,241845.5437,108116.601,78276.35029,743927.3013,66.19403438,87.19787406,0.390593452,0.515510027,57.05307359,4.218865035,120.8910524,5.620933403,0.874293229,3.982935807
7/25/2022,NORTH,BrandB,BrandB_SKU3,122.5300554,10376.25409,84.68333793,84.68333793,0,0,0,9032.851004,538583.698,368396.5226,233120.6378,96991.3683,68747.42102,699033.711,66.19403438,87.19787406,0.390593452,0.515510027,57.05307359,4.218865035,120.8910524,5.620933403,0.874293229,3.982935807
7/25/2022,NORTH,BrandC,BrandC_SKU1,87.79998507,5751.72329,65.50938802,65.50938802,0,0,0,9032.851004,409461.7343,322707.9609,184483.7958,82989.97176,53797.29654,545214.0361,66.19403438,87.19787406,0.390593452,0.515510027,57.05307359,4.218865035,120.8910524,5.620933403,0.874293229,3.982935807
7/25/2022,NORTH,BrandC,BrandC_SKU2,239.3956137,12777.82251,53.37534096,53.37534096,0,0,0,9032.851004,551997.3529,479006.1755,291053.3747,124906.5726,73874.81803,724908.9538,66.19403438,87.19787406,0.390593452,0.515510027,57.05307359,4.218865035,120.8910524,5.620933403,0.874293229,3.982935807
7/25/2022,NORTH,BrandC,BrandC_SKU3,177.0176595,10152.40299,57.35248689,57.35248689,0,0,0,9032.851004,438338.195,356532.2783,213367.1086,92643.16651,54034.85437,625896.5984,66.19403438,87.19787406,0.390593452,0.515510027,57.05307359,4.218865035,120.8910524,5.620933403,0.874293229,3.982935807
7/25/2022,NORTHEAST,BrandA,BrandA_SKU1,141.1349595,14097.40939,99.88602003,99.88602003,0,0,0,9868.781213,418482.6124,216047.9171,111659.2318,54375.50659,35012.95293,388825.8304,75.56913731,86.81007447,0.531052857,0.561445804,44.0671139,3.903400067,116.492157,5.704072891,0.855644885,4.353474206
7/25/2022,NORTHEAST,BrandA,BrandA_SKU2,124.1386566,12741.10686,102.6360943,102.6360943,0,0,0,9868.781213,650392.066,342745.0647,186086.8014,87157.69308,59567.64415,699984.8443,75.56913731,86.81007447,0.531052857,0.561445804,44.0671139,3.903400067,116.492157,5.704072891,0.855644885,4.353474206
7/25/2022,NORTHEAST,BrandA,BrandA_SKU3,118.8800546,12650.90269,106.4173694,106.4173694,0,0,0,9868.781213,730455.2247,412020.8523,195579.4715,101962.1176,59928.96206,735396.3857,75.56913731,86.81007447,0.531052857,0.561445804,44.0671139,3.903400067,116.492157,5.704072891,0.855644885,4.353474206
7/25/2022,NORTHEAST,BrandB,BrandB_SKU1,76.96845195,5516.228319,71.66869256,71.66869256,0,0,0,9868.781213,521527.8897,224978.0156,149922.2134,59987.82446,45243.53691,472551.1832,75.56913731,86.81007447,0.531052857,0.561445804,44.0671139,3.903400067,116.492157,5.704072891,0.855644885,4.353474206
7/25/2022,NORTHEAST,BrandB,BrandB_SKU2,162.8777451,12646.5708,77.64455967,77.64455967,0,0,0,9868.781213,311851.4211,147041.549,72253.87812,36633.6976,26278.25472,302179.7411,75.56913731,86.81007447,0.531052857,0.561445804,44.0671139,3.903400067,116.492157,5.704072891,0.855644885,4.353474206
7/25/2022,NORTHEAST,BrandB,BrandB_SKU3,36.57022847,2960.119077,80.94341219,80.94341219,0,0,0,9868.781213,489366.7978,289436.5889,125600.1275,70447.33053,39482.25316,585512.9449,75.56913731,86.81007447,0.531052857,0.561445804,44.0671139,3.903400067,116.492157,5.704072891,0.855644885,4.353474206
7/25/2022,NORTHEAST,BrandC,BrandC_SKU1,99.19736906,5762.857521,58.09486255,58.09486255,0,0,0,9868.781213,262891.4909,150058.9432,62040.504,36215.83904,21813.01031,279112.3618,75.56913731,86.81007447,0.531052857,0.561445804,44.0671139,3.903400067,116.492157,5.704072891,0.855644885,4.353474206
7/25/2022,NORTHEAST,BrandC,BrandC_SKU2,121.8228428,7391.679491,60.67564443,60.67564443,0,0,0,9868.781213,148534.7729,71080.13957,41410.9926,18357.12718,13345.29694,155773.5813,75.56913731,86.81007447,0.531052857,0.561445804,44.0671139,3.903400067,116.492157,5.704072891,0.855644885,4.353474206
7/25/2022,NORTHEAST,BrandC,BrandC_SKU3,109.6195657,6406.463029,58.4426967,58.4426967,0,0,0,9868.781213,198468.3355,102723.3654,44979.92217,25042.6653,15980.54304,221189.8191,75.56913731,86.81007447,0.531052857,0.561445804,44.0671139,3.903400067,116.492157,5.704072891,0.855644885,4.353474206
7/25/2022,SOUTH,BrandA,BrandA_SKU1,595.8035326,55055.8355,92.40602394,92.40602394,0,0,0,12466.37023,1501059.595,537313.2772,291682.8794,136630.9434,149268.5428,1056520.077,80.21085286,84.83393286,0.448593141,0.567838822,53.69266448,4.213523474,115.6684435,5.56121317,0.969565035,4.893898724
7/25/2022,SOUTH,BrandA,BrandA_SKU2,531.8521852,59787.25781,112.4132973,112.4132973,0,0,0,12466.37023,2106133.732,850797.6555,409158.992,211075.4303,191492.7105,1668254.212,80.21085286,84.83393286,0.448593141,0.567838822,53.69266448,4.213523474,115.6684435,5.56121317,0.969565035,4.893898724
7/25/2022,SOUTH,BrandA,BrandA_SKU3,175.2147442,18900.45593,107.8702367,107.8702367,0,0,0,12466.37023,2062024.78,805814.7703,310077.119,192170.666,170631.944,1638166.092,80.21085286,84.83393286,0.448593141,0.567838822,53.69266448,4.213523474,115.6684435,5.56121317,0.969565035,4.893898724
7/25/2022,SOUTH,BrandB,BrandB_SKU1,530.8057057,41891.55676,78.92069794,78.92069794,0,0,0,12466.37023,1277179.596,482724.2166,192701.771,115815.0204,104981.3108,942905.2399,80.21085286,84.83393286,0.448593141,0.567838822,53.69266448,4.213523474,115.6684435,5.56121317,0.969565035,4.893898724
7/25/2022,SOUTH,BrandB,BrandB_SKU2,420.5421891,33416.02678,79.4593923,79.4593923,0,0,0,12466.37023,1363005.599,533906.6476,239833.6307,130764.6926,122460.2843,1075708.809,80.21085286,84.83393286,0.448593141,0.567838822,53.69266448,4.213523474,115.6684435,5.56121317,0.969565035,4.893898724
7/25/2022,SOUTH,BrandB,BrandB_SKU3,458.0661176,34719.20863,75.79519047,75.79519047,0,0,0,12466.37023,1306176.498,581138.5473,218451.6749,138072.877,105427.6829,1080794.991,80.21085286,84.83393286,0.448593141,0.567838822,53.69266448,4.213523474,115.6684435,5.56121317,0.969565035,4.893898724
7/25/2022,SOUTH,BrandC,BrandC_SKU1,206.1765598,12676.14457,61.48198698,61.48198698,0,0,0,12466.37023,836176.8114,322541.9677,116256.0331,76133.99684,69387.18136,559899.4565,80.21085286,84.83393286,0.448593141,0.567838822,53.69266448,4.213523474,115.6684435,5.56121317,0.969565035,4.893898724
7/25/2022,SOUTH,BrandC,BrandC_SKU2,430.7460951,27764.57396,64.4569371,64.4569371,0,0,0,12466.37023,562662.4042,221987.2168,94300.80479,53827.52385,48251.70542,387030.5114,80.21085286,84.83393286,0.448593141,0.567838822,53.69266448,4.213523474,115.6684435,5.56121317,0.969565035,4.893898724
7/25/2022,SOUTH,BrandC,BrandC_SKU3,575.076113,32182.72249,55.96254438,55.96254438,0,0,0,12466.37023,535807.9102,192505.4759,79659.69393,46467.06457,46132.17529,343295.7052,80.21085286,84.83393286,0.448593141,0.567838822,53.69266448,4.213523474,115.6684435,5.56121317,0.969565035,4.893898724
7/25/2022,WEST,BrandA,BrandA_SKU1,247.938869,26054.24452,105.0833402,105.0833402,0,0,0,10042.94735,1082139.36,378550.0876,265481.4271,102258.1602,71204.89605,714998.7898,74.51303641,87.85910904,0.514917292,0.498508846,57.77331743,4.250393736,118.9702627,5.6228814,1.06211215,4.630009413
7/25/2022,WEST,BrandA,BrandA_SKU2,259.466875,24992.94618,96.32422707,96.32422707,0,0,0,10042.94735,947724.4899,300784.217,193635.6333,79520.40673,53403.59829,566968.779,74.51303641,87.85910904,0.514917292,0.498508846,57.77331743,4.250393736,118.9702627,5.6228814,1.06211215,4.630009413
7/25/2022,WEST,BrandA,BrandA_SKU3,212.2949015,20999.83209,98.91821209,98.91821209,0,0,0,10042.94735,1412203.34,436520.7605,434412.7764,130745.4297,94233.41195,880982.7373,74.51303641,87.85910904,0.514917292,0.498508846,57.77331743,4.250393736,118.9702627,5.6228814,1.06211215,4.630009413
7/25/2022,WEST,BrandB,BrandB_SKU1,239.9401589,20231.56004,84.31919078,84.31919078,0,0,0,10042.94735,952634.8913,295204.6498,267622.4374,85803.1737,61201.01774,584743.0178,74.51303641,87.85910904,0.514917292,0.498508846,57.77331743,4.250393736,118.9702627,5.6228814,1.06211215,4.630009413
7/25/2022,WEST,BrandB,BrandB_SKU2,373.272221,26769.36854,71.71540508,71.71540508,0,0,0,10042.94735,1101404.701,338689.0591,302090.0431,97946.81612,74604.98997,693492.6923,74.51303641,87.85910904,0.514917292,0.498508846,57.77331743,4.250393736,118.9702627,5.6228814,1.06211215,4.630009413
7/25/2022,WEST,BrandB,BrandB_SKU3,175.7630709,14005.28523,79.68275226,79.68275226,0,0,0,10042.94735,664411.1047,200607.1126,181709.7736,58292.39987,39018.66733,439092.387,74.51303641,87.85910904,0.514917292,0.498508846,57.77331743,4.250393736,118.9702627,5.6228814,1.06211215,4.630009413
7/25/2022,WEST,BrandC,BrandC_SKU1,372.9875417,20388.69966,54.66321896,54.66321896,0,0,0,10042.94735,508720.0736,162458.8515,145723.8422,47064.15452,32816.09356,339875.6207,74.51303641,87.85910904,0.514917292,0.498508846,57.77331743,4.250393736,118.9702627,5.6228814,1.06211215,4.630009413
7/25/2022,WEST,BrandC,BrandC_SKU2,512.8555511,31294.43797,61.01998487,61.01998487,0,0,0,10042.94735,581385.2147,174441.9079,149844.8368,49872.86527,35270.35464,344464.8322,74.51303641,87.85910904,0.514917292,0.498508846,57.77331743,4.250393736,118.9702627,5.6228814,1.06211215,4.630009413
7/25/2022,WEST,BrandC,BrandC_SKU3,226.1946041,13418.2148,59.32155124,59.32155124,0,0,0,10042.94735,679858.0313,190581.3475,180209.688,56137.2383,43244.37717,427463.0832,74.51303641,87.85910904,0.514917292,0.498508846,57.77331743,4.250393736,118.9702627,5.6228814,1.06211215,4.630009413
8/1/2022,CENTRAL,BrandA,BrandA_SKU1,218.8322081,21629.36826,98.83996718,98.83996718,0,0,0,9225.910162,1233846.368,574812.2489,320178.8501,146980.3348,113974.7874,1317562.801,76.29946667,66.24975566,0.393910733,0.438237258,50.58512564,3.834526806,122.4962814,5.440234539,1.180806018,4.373309023
8/1/2022,CENTRAL,BrandA,BrandA_SKU2,276.4453671,28649.78059,103.6363202,103.6363202,0,0,0,9225.910162,559493.9246,301484.1469,170146.9808,77311.52746,54311.27764,648146.941,76.29946667,66.24975566,0.393910733,0.438237258,50.58512564,3.834526806,122.4962814,5.440234539,1.180806018,4.373309023
8/1/2022,CENTRAL,BrandA,BrandA_SKU3,323.2088959,29872.20718,92.4238397,92.4238397,0,0,0,9225.910162,765159.5928,401561.4794,228106.7092,103122.9668,74483.21657,1007684.527,76.29946667,66.24975566,0.393910733,0.438237258,50.58512564,3.834526806,122.4962814,5.440234539,1.180806018,4.373309023
8/1/2022,CENTRAL,BrandB,BrandB_SKU1,239.7661332,19677.93745,82.07138009,82.07138009,0,0,0,9225.910162,799812.6771,406301.1613,201807.7447,101441.0067,78386.22167,904776.1598,76.29946667,66.24975566,0.393910733,0.438237258,50.58512564,3.834526806,122.4962814,5.440234539,1.180806018,4.373309023
8/1/2022,CENTRAL,BrandB,BrandB_SKU2,218.471209,15578.53847,71.30705478,71.30705478,0,0,0,9225.910162,909417.1963,396987.6321,241643.3688,103561.8633,87202.35934,1034643.057,76.29946667,66.24975566,0.393910733,0.438237258,50.58512564,3.834526806,122.4962814,5.440234539,1.180806018,4.373309023
8/1/2022,CENTRAL,BrandB,BrandB_SKU3,102.9805723,8640.086943,83.90016436,83.90016436,0,0,0,9225.910162,555872.1809,291880.7858,169369.9357,75313.15072,53138.10058,673798.2038,76.29946667,66.24975566,0.393910733,0.438237258,50.58512564,3.834526806,122.4962814,5.440234539,1.180806018,4.373309023
8/1/2022,CENTRAL,BrandC,BrandC_SKU1,210.8753037,11762.67734,55.78025083,55.78025083,0,0,0,9225.910162,352410.3175,172386.1164,78439.26582,42321.14985,33709.35745,384569.1436,76.29946667,66.24975566,0.393910733,0.438237258,50.58512564,3.834526806,122.4962814,5.440234539,1.180806018,4.373309023
8/1/2022,CENTRAL,BrandC,BrandC_SKU2,214.0447064,11883.4526,55.51855404,55.51855404,0,0,0,9225.910162,323963.8711,163476.0075,97588.90429,42454.09193,31855.7726,398296.3771,76.29946667,66.24975566,0.393910733,0.438237258,50.58512564,3.834526806,122.4962814,5.440234539,1.180806018,4.373309023
8/1/2022,CENTRAL,BrandC,BrandC_SKU3,151.9978394,9391.820804,61.78917305,61.78917305,0,0,0,9225.910162,467199.7562,218972.2168,142801.3033,58074.5737,42277.78584,632468.8392,76.29946667,66.24975566,0.393910733,0.438237258,50.58512564,3.834526806,122.4962814,5.440234539,1.180806018,4.373309023
8/1/2022,EAST,BrandA,BrandA_SKU1,149.37912,15858.66017,106.1638345,106.1638345,0,0,0,9854.720783,1095089.364,379552.0559,240118.887,99922.29988,106289.7434,1224583.445,77.33729869,66.71134143,0.43758379,0.441092184,50.45051514,4.715834256,121.1086399,5.278084957,0.941337359,3.054974467
8/1/2022,EAST,BrandA,BrandA_SKU2,298.7815878,29831.20343,99.84284388,99.84284388,0,0,0,9854.720783,766987.3395,320063.9629,218434.3713,85856.2297,64162.20044,927352.4689,77.33729869,66.71134143,0.43758379,0.441092184,50.45051514,4.715834256,121.1086399,5.278084957,0.941337359,3.054974467
8/1/2022,EAST,BrandA,BrandA_SKU3,153.5454757,14889.37196,96.97043757,96.97043757,0,0,0,9854.720783,734229.1923,282023.0704,182153.0542,74619.91951,60727.47631,843135.1275,77.33729869,66.71134143,0.43758379,0.441092184,50.45051514,4.715834256,121.1086399,5.278084957,0.941337359,3.054974467
8/1/2022,EAST,BrandB,BrandB_SKU1,251.6248477,22054.30163,87.64755084,87.64755084,0,0,0,9854.720783,680959.0237,289045.2682,192218.6364,77030.91728,62641.57396,770424.027,77.33729869,66.71134143,0.43758379,0.441092184,50.45051514,4.715834256,121.1086399,5.278084957,0.941337359,3.054974467
8/1/2022,EAST,BrandB,BrandB_SKU2,86.24158731,7248.431455,84.0479829,84.0479829,0,0,0,9854.720783,791490.7007,318055.1116,214653.9417,85076.41648,75099.71658,995376.3249,77.33729869,66.71134143,0.43758379,0.441092184,50.45051514,4.715834256,121.1086399,5.278084957,0.941337359,3.054974467
8/1/2022,EAST,BrandB,BrandB_SKU3,158.4028805,11546.66693,72.894299,72.894299,0,0,0,9854.720783,558698.2201,270874.762,177896.4825,71964.60064,56995.23699,780173.4247,77.33729869,66.71134143,0.43758379,0.441092184,50.45051514,4.715834256,121.1086399,5.278084957,0.941337359,3.054974467
8/1/2022,EAST,BrandC,BrandC_SKU1,309.6371669,19329.93162,62.42768533,62.42768533,0,0,0,9854.720783,464455.0221,159391.3286,95901.81971,41468.44769,40357.50375,471250.4928,77.33729869,66.71134143,0.43758379,0.441092184,50.45051514,4.715834256,121.1086399,5.278084957,0.941337359,3.054974467
8/1/2022,EAST,BrandC,BrandC_SKU2,187.2499255,11903.74428,63.57142331,63.57142331,0,0,0,9854.720783,334617.1145,117374.0064,82104.90854,31685.29214,30200.63986,393512.2467,77.33729869,66.71134143,0.43758379,0.441092184,50.45051514,4.715834256,121.1086399,5.278084957,0.941337359,3.054974467
8/1/2022,EAST,BrandC,BrandC_SKU3,119.9601288,6979.90198,58.18518242,58.18518242,0,0,0,9854.720783,438221.9733,180969.3181,99659.66393,46159.83001,38342.08094,538084.5555,77.33729869,66.71134143,0.43758379,0.441092184,50.45051514,4.715834256,121.1086399,5.278084957,0.941337359,3.054974467
8/1/2022,METRO_DELHI,BrandA,BrandA_SKU1,82.36693296,7853.496146,95.34768219,95.34768219,0,0,0,11561.42042,483732.3717,274943.8416,120589.1778,67047.68609,60224.15035,560814.1471,78.85716763,65.33296809,0.509992748,0.347874546,65.61355721,4.60506764,124.3991265,5.749812405,0.970827324,3.698435372
8/1/2022,METRO_DELHI,BrandA,BrandA_SKU2,72.44668275,6543.15467,90.31682916,90.31682916,0,0,0,11561.42042,477202.6659,289394.3039,118382.9237,69717.15316,62039.15707,523620.0619,78.85716763,65.33296809,0.509992748,0.347874546,65.61355721,4.60506764,124.3991265,5.749812405,0.970827324,3.698435372
8/1/2022,METRO_DELHI,BrandA,BrandA_SKU3,175.2793361,17696.14381,100.9596693,100.9596693,0,0,0,11561.42042,454320.3372,310031.1865,105936.3971,72599.87701,54173.62332,478333.9108,78.85716763,65.33296809,0.509992748,0.347874546,65.61355721,4.60506764,124.3991265,5.749812405,0.970827324,3.698435372
8/1/2022,METRO_DELHI,BrandB,BrandB_SKU1,117.5365564,8604.20305,73.20448478,73.20448478,0,0,0,11561.42042,533381.7646,334704.4006,115315.7964,78472.45976,61765.38662,593065.0405,78.85716763,65.33296809,0.509992748,0.347874546,65.61355721,4.60506764,124.3991265,5.749812405,0.970827324,3.698435372
8/1/2022,METRO_DELHI,BrandB,BrandB_SKU2,64.53328462,5051.275665,78.27395886,78.27395886,0,0,0,11561.42042,370235.0115,238239.9172,81956.91656,55843.67509,44458.99449,353430.8051,78.85716763,65.33296809,0.509992748,0.347874546,65.61355721,4.60506764,124.3991265,5.749812405,0.970827324,3.698435372
8/1/2022,METRO_DELHI,BrandB,BrandB_SKU3,202.045759,15542.97992,76.92801867,76.92801867,0,0,0,11561.42042,417036.4704,251614.7211,106566.5387,60979.5981,48027.46637,447190.9151,78.85716763,65.33296809,0.509992748,0.347874546,65.61355721,4.60506764,124.3991265,5.749812405,0.970827324,3.698435372
8/1/2022,METRO_DELHI,BrandC,BrandC_SKU1,155.5177512,9183.316443,59.0499565,59.0499565,0,0,0,11561.42042,140081.2575,87471.52134,33785.05637,20872.80991,18959.94211,154453.5036,78.85716763,65.33296809,0.509992748,0.347874546,65.61355721,4.60506764,124.3991265,5.749812405,0.970827324,3.698435372
8/1/2022,METRO_DELHI,BrandC,BrandC_SKU2,160.3603559,10404.58355,64.8825172,64.8825172,0,0,0,11561.42042,135868.008,74942.53763,31883.77593,18176.88512,16344.63066,159817.2392,78.85716763,65.33296809,0.509992748,0.347874546,65.61355721,4.60506764,124.3991265,5.749812405,0.970827324,3.698435372
8/1/2022,METRO_DELHI,BrandC,BrandC_SKU3,131.4311747,7887.438269,60.0119286,60.0119286,0,0,0,11561.42042,181244.8777,117186.5546,40388.59545,27476.17047,21656.40853,212601.2772,78.85716763,65.33296809,0.509992748,0.347874546,65.61355721,4.60506764,124.3991265,5.749812405,0.970827324,3.698435372
8/1/2022,METRO_MUMBAI,BrandA,BrandA_SKU1,93.074192,8527.934205,91.62512209,91.62512209,0,0,0,12682.22677,434072.2008,329008.4879,186278.9904,84429.59662,72066.14702,527091.5837,70.6127288,64.61525899,0.387836999,0.456588332,48.07179266,4.427545827,124.8558693,5.281774033,0.885338486,3.116415109
8/1/2022,METRO_MUMBAI,BrandA,BrandA_SKU2,191.7249369,18341.88825,95.66772345,95.66772345,0,0,0,12682.22677,532350.7465,412414.6133,190958.9996,101578.8226,89543.36656,539767.2424,70.6127288,64.61525899,0.387836999,0.456588332,48.07179266,4.427545827,124.8558693,5.281774033,0.885338486,3.116415109
8/1/2022,METRO_MUMBAI,BrandA,BrandA_SKU3,96.66400051,9322.477414,96.44208148,96.44208148,0,0,0,12682.22677,439479.1832,266679.4437,115551.0051,64890.98925,69755.8434,459766.1423,70.6127288,64.61525899,0.387836999,0.456588332,48.07179266,4.427545827,124.8558693,5.281774033,0.885338486,3.116415109
8/1/2022,METRO_MUMBAI,BrandB,BrandB_SKU1,153.9302402,12374.01533,80.38716312,80.38716312,0,0,0,12682.22677,295372.9869,200763.494,78624.51734,48015.15054,43296.15016,307320.5517,70.6127288,64.61525899,0.387836999,0.456588332,48.07179266,4.427545827,124.8558693,5.281774033,0.885338486,3.116415109
8/1/2022,METRO_MUMBAI,BrandB,BrandB_SKU2,133.702734,10143.33833,75.86485354,75.86485354,0,0,0,12682.22677,489302.7331,323616.719,160802.9479,80803.6386,81362.6689,529003.9098,70.6127288,64.61525899,0.387836999,0.456588332,48.07179266,4.427545827,124.8558693,5.281774033,0.885338486,3.116415109
8/1/2022,METRO_MUMBAI,BrandB,BrandB_SKU3,205.6064255,15330.84274,74.56402543,74.56402543,0,0,0,12682.22677,326727.5875,238034.6975,118240.1893,59430.95844,55678.56075,358802.6043,70.6127288,64.61525899,0.387836999,0.456588332,48.07179266,4.427545827,124.8558693,5.281774033,0.885338486,3.116415109
8/1/2022,METRO_MUMBAI,BrandC,BrandC_SKU1,148.9322776,9413.251586,63.20491256,63.20491256,0,0,0,12682.22677,289296.959,202297.3878,102709.6098,50730.43854,48752.13919,294770.848,70.6127288,64.61525899,0.387836999,0.456588332,48.07179266,4.427545827,124.8558693,5.281774033,0.885338486,3.116415109
8/1/2022,METRO_MUMBAI,BrandC,BrandC_SKU2,254.3829621,14954.46857,58.78722556,58.78722556,0,0,0,12682.22677,310339.0952,240400.953,104603.1952,58540.51012,52238.019,370844.4996,70.6127288,64.61525899,0.387836999,0.456588332,48.07179266,4.427545827,124.8558693,5.281774033,0.885338486,3.116415109
8/1/2022,METRO_MUMBAI,BrandC,BrandC_SKU3,142.0614651,9048.279719,63.69271013,63.69271013,0,0,0,12682.22677,230532.8101,156699.1024,76250.70547,38964.89102,34154.66219,245707.8557,70.6127288,64.61525899,0.387836999,0.456588332,48.07179266,4.427545827,124.8558693,5.281774033,0.885338486,3.116415109
8/1/2022,NORTH,BrandA,BrandA_SKU1,279.462149,30348.37157,108.5956423,108.5956423,0,0,0,9495.807871,1658848.783,828509.2221,413769.4922,207078.7936,132465.6162,1236641.818,77.61445026,59.0195943,0.38559099,0.42618817,63.90744507,4.422094562,121.2604695,5.186653144,0.874293229,3.518521374
8/1/2022,NORTH,BrandA,BrandA_SKU2,489.6847726,47195.94708,96.38026281,96.38026281,0,0,0,9495.807871,1502646.06,803535.2516,405464.2399,201253.4743,136865.2813,1173071.582,77.61445026,59.0195943,0.38559099,0.42618817,63.90744507,4.422094562,121.2604695,5.186653144,0.874293229,3.518521374
8/1/2022,NORTH,BrandA,BrandA_SKU3,488.7729009,47461.39672,97.1031672,97.1031672,0,0,0,9495.807871,1802751.754,911751.6287,518803.6157,234230.6873,167853.9306,1318122.287,77.61445026,59.0195943,0.38559099,0.42618817,63.90744507,4.422094562,121.2604695,5.186653144,0.874293229,3.518521374
8/1/2022,NORTH,BrandB,BrandB_SKU1,156.1793612,13149.97007,84.19787328,84.19787328,0,0,0,9495.807871,1325876.589,651738.7832,424061.8468,172753.9413,118688.9333,830751.7978,77.61445026,59.0195943,0.38559099,0.42618817,63.90744507,4.422094562,121.2604695,5.186653144,0.874293229,3.518521374
